Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:00:55.6810,69.6318525877293,-0.471307474326294,-1.45337122266225,-0.0224097706268049,67.6097180127469
00:00:55.6871,69.6318540200012,-0.486765912925322,-1.5010404170126,-0.0224444394266026,67.6048398652474
00:00:55.6947,69.6318558469197,-0.505821202485734,-1.55980122173775,-0.0224871827468619,67.5988225238176
00:00:55.7041,69.6318581957914,-0.527065577144564,-1.62531250747343,-0.0225346913100579,67.5913698796929
00:00:55.7168,69.6318615180663,-0.548405195095074,-1.6911174907455,-0.0225818668759447,67.5812153882627
00:00:55.7282,69.631864565426,-0.558740821293762,-1.72298945714033,-0.0226038555100531,67.5721539927992
00:00:55.7376,69.6318671192818,-0.560977429980326,-1.72988647923814,-0.0226074549817794,67.5646454846326
00:00:55.7470,69.6318696728596,-0.55838934904521,-1.72190560270217,-0.0225999027466541,67.5571375448645
00:00:55.7564,69.6318722074206,-0.552394805198771,-1.70342021446587,-0.0225844747095693,67.5496333250777
00:00:55.7658,69.6318747110888,-0.544578050831996,-1.67931567483066,-0.0225648319520447,67.5421348232562
00:00:55.7752,69.6318771788958,-0.536431169137422,-1.65419312174797,-0.0225444236699878,67.5346428758034
00:00:55.7846,69.6318796119784,-0.529172646892529,-1.63181000361935,-0.0225260674611362,67.5271572921429
00:00:55.7993,69.6318833537118,-0.521545717547792,-1.60829082394335,-0.0225059785982848,67.5154982015903
00:00:55.8150,69.6318873161072,-0.518861143276068,-1.60001238688744,-0.0224971498370055,67.5030406228717
00:00:55.8306,69.6318912759064,-0.521077287587324,-1.60684629838615,-0.0224996590693385,67.4905849301022
00:00:55.8463,69.6318952619931,-0.526231516313044,-1.62274038200732,-0.0225089696616151,67.4781262604014
00:00:55.8620,69.6318992879231,-0.532022949396865,-1.64059941257959,-0.0225197592325952,67.4656623297754
00:00:55.8777,69.6319033521715,-0.53662844763462,-1.65480137490349,-0.0225278078444923,67.4531933929522
00:00:55.8993,69.6319090015683,-0.539602862001033,-1.66397355721868,-0.0225310897608741,67.435972942945
00:00:55.9210,69.6319146657528,-0.539319359724249,-1.66309930054708,-0.0225268302584191,67.4187527570501
00:00:55.9426,69.6319203214263,-0.537553917496737,-1.65765518523374,-0.0225191382301407,67.4015367597731
00:00:55.9642,69.6319259627528,-0.536187573817833,-1.65344177041208,-0.0225123716235085,67.3843259337616
00:00:55.9859,69.6319315981659,-0.536252480469289,-1.65364190270282,-0.0225089231632595,67.367118856088
00:00:55.9939,69.6319336884291,-0.536694940658043,-1.65500630973187,-0.0225086147053623,67.3607381376565
00:00:55.9982,69.6319347999793,-0.537022566667198,-1.65601660610699,-0.0225086653709633,67.3573473381765
00:00:55.9995,69.6319351563119,-0.537138974637619,-1.65637557210076,-0.022508708358888,67.356260795181
00:00:56.0000,69.6319352621853,-0.53719508231588,-1.65654859097699,-0.0225087708738017,67.355938022202
00:00:56.0002,69.6319353311001,-0.537240180425961,-1.65668765977922,-0.0225088313792526,67.3557279404031
00:00:56.0008,69.6319354743323,-0.537436291726667,-1.65729240772049,-0.0225091948192338,67.3552914090046
00:00:56.0013,69.6319356176468,-0.537838471595903,-1.65853260934973,-0.0225100360436841,67.3548548654957
00:00:56.0021,69.6319358334586,-0.539006093857684,-1.66213320558292,-0.0225126060673006,67.3541984455644
00:00:56.0030,69.6319360498976,-0.540940258362386,-1.66809758828585,-0.0225169534401613,67.3535419238139
00:00:56.0038,69.6319362672766,-0.54369509526511,-1.67659267862458,-0.0225232037343167,67.3528852475004
00:00:56.0046,69.6319364859236,-0.547274681524079,-1.68763104871117,-0.0225313664787913,67.3522283612752
00:00:56.0058,69.631936800296,-0.553748318430609,-1.70759380300667,-0.0225461817425441,67.3512921437952
00:00:56.0077,69.6319373265939,-0.567659122936979,-1.75049055169963,-0.0225781175637132,67.3497522496544
00:00:56.0108,69.6319382108888,-0.597794833093553,-1.84342004361435,-0.0226474843063765,67.3472589889786
00:00:56.0152,69.6319395300635,-0.65277782238284,-2.01297109262489,-0.0227742882512405,67.3437803253807
00:00:56.0195,69.6319409770184,-0.71983593955362,-2.21975821403054,-0.0229291273036465,67.3402802070195
00:00:56.0239,69.6319425729917,-0.795279583108855,-2.45240378244153,-0.0231034551289128,67.3367550448153
00:00:56.0282,69.6319443321923,-0.875642834368046,-2.70021994330648,-0.0232892393059762,67.333202434515
00:00:56.0336,69.6319467836576,-0.978378433957707,-3.01702571143041,-0.0235268229044769,67.3286989859595
00:00:56.0391,69.6319495020919,-1.07848300982274,-3.32571818604055,-0.0237583685767932,67.3241506146188
00:00:56.0445,69.6319524746544,-1.17140467686644,-3.61226071831838,-0.023973299951409,67.3195594771033
00:00:56.0500,69.6319556778871,-1.2535345715822,-3.86552465574135,-0.0241632216170227,67.3149295256561
00:00:56.0569,69.6319600358563,-1.33838175605683,-4.12716788578324,-0.0243592766548869,67.3089855292818
00:00:56.0654,69.6319656497937,-1.40877770375387,-4.34424781979063,-0.024521570909763,67.301702422464
00:00:56.0721,69.6319702731007,-1.43871355520279,-4.43656096038452,-0.0245901226587642,67.2958937977021
00:00:56.0788,69.6319749596316,-1.44706712330747,-4.46232081246696,-0.0246085106378791,67.290074724865
00:00:56.0855,69.6319796437077,-1.43670648421904,-4.43037166489388,-0.0245833897708483,67.2842563118513
00:00:56.0922,69.6319842708959,-1.41141895642242,-4.35239247352983,-0.0245235591222206,67.2784477668263
00:00:56.0989,69.631988799735,-1.3754644303989,-4.24151946378254,-0.0244389211786168,67.2726561046062
00:00:56.1056,69.6319932026011,-1.3331868364207,-4.11114801382386,-0.0243395761704736,67.2668859995265
00:00:56.1123,69.6319974654922,-1.28868688259907,-3.97392347699641,-0.0242350594391364,67.2611398214259
00:00:56.1190,69.6320015868587,-1.24556508372218,-3.84094875999662,-0.0241337430858928,67.2554178334801
00:00:56.1275,69.6320066541041,-1.1973771383896,-3.69235156324838,-0.0240203521680185,67.248154643477
00:00:56.1360,69.6320115454217,-1.16003503055484,-3.57719967700474,-0.023932173235371,67.240921622485
00:00:56.1467,69.6320174960094,-1.13155963518965,-3.48939006344448,-0.0238642657162064,67.2319046656308
00:00:56.1554,69.6320222358586,-1.12329250907779,-3.46389669357042,-0.0238436685677388,67.224614919196
00:00:56.1640,69.6320269645032,-1.126731779106,-3.47450233337046,-0.023850296869168,67.2173274872152
00:00:56.1727,69.6320317254803,-1.13919794192164,-3.51294419806781,-0.0238779253350726,67.2100350018373
00:00:56.1813,69.6320365498093,-1.15747870680759,-3.56931654715974,-0.0239190875383817,67.2027322116971
00:00:56.1900,69.6320414551118,-1.17832528437061,-3.63360108968928,-0.0239662289180325,67.1954161316836
00:00:56.1986,69.6320464462594,-1.19883955724167,-3.69686090234545,-0.0240126071356944,67.1880859342948
00:00:56.2105,69.6320533995349,-1.22211330823672,-3.76863009858352,-0.0240649191274483,67.1780353150633
00:00:56.2247,69.6320619155068,-1.23947960130192,-3.82218245527592,-0.0241031132831313,67.1659013657977
00:00:56.2386,69.6320702489595,-1.24448682413419,-3.83762315522757,-0.0241126080644057,67.1541229167954
00:00:56.2524,69.6320785857355,-1.23987566692834,-3.82340366328609,-0.0240997052686821,67.1423449633255
00:00:56.2662,69.632086875529,-1.22961277734988,-3.79175592969535,-0.024073635423552,67.1305760294807
00:00:56.2801,69.632095094927,-1.21805506887908,-3.75611536592783,-0.0240445439618951,67.1188200848014
00:00:56.2939,69.6321032461446,-1.20870391632904,-3.72727915846485,-0.0240205883236381,67.1070767559505
00:00:56.3117,69.6321136662808,-1.20286328020307,-3.70926830971968,-0.0240041890161178,67.0919866832485
00:00:56.3313,69.6321251137346,-1.20404610998334,-3.71291570784636,-0.0240038785417247,67.075383633591
00:00:56.3509,69.6321365926767,-1.21020680017164,-3.73191332799177,-0.0240151779184564,67.0587773623088
00:00:56.3705,69.6321481302923,-1.21728665554036,-3.75374537524887,-0.0240286284095839,67.0421632542856
00:00:56.3900,69.6321597220607,-1.22218972493711,-3.76886486888084,-0.0240370086380114,67.0255420724701
00:00:56.4163,69.6321752864386,-1.22389811917011,-3.77413291356899,-0.0240369038448338,67.0032772599983
00:00:56.4425,69.632190853005,-1.22209847182269,-3.76858321534722,-0.0240286145167844,66.9810158659762
00:00:56.4687,69.6322063993316,-1.21997729999536,-3.76204203314926,-0.0240195751310847,66.9587616967509
00:00:56.4950,69.6322219331549,-1.21969400966455,-3.7611683235139,-0.0240148295304821,66.9365134356588
00:00:56.4983,69.6322238796143,-1.21982580002216,-3.76157470921038,-0.0240146257774904,66.9337252105494
00:00:56.5000,69.6322248834479,-1.22009320018695,-3.76239928238103,-0.0240149867224386,66.9322875323806
00:00:56.5002,69.6322250434154,-1.22015228008862,-3.76258146565567,-0.0240150827209744,66.9320584501707
00:00:56.5011,69.6322255413513,-1.22057521444339,-3.76388566349413,-0.0240159400616833,66.931345524471
00:00:56.5019,69.6322260395749,-1.22150633280038,-3.76675694744847,-0.0240179847549584,66.9306325537555
00:00:56.5032,69.6322267923382,-1.2242800533597,-3.77531025848677,-0.0240242681804596,66.9295568506767
00:00:56.5044,69.6322275473739,-1.22883678351224,-3.78936183303203,-0.0240347178543782,66.9284807701234
00:00:56.5057,69.632228305764,-1.23519810552396,-3.80897822424339,-0.0240493844870759,66.9274041281519
00:00:56.5072,69.6322292318748,-1.24520550575405,-3.83983801894889,-0.0240725294596997,66.9260970865039
00:00:56.5099,69.632230846541,-1.26768022041856,-3.90914324307155,-0.0241246378785651,66.9238447696321
00:00:56.5159,69.6322346240215,-1.33764433098275,-4.12489141243748,-0.0242872328109485,66.9187453969712
00:00:56.5218,69.6322386331546,-1.42822031819045,-4.40420038234016,-0.0244980579256098,66.9136068205511
00:00:56.5278,69.6322429187332,-1.53073893970026,-4.72033682372198,-0.02473687499532,66.9084214094734
00:00:56.5337,69.6322475043398,-1.63723286819781,-5.04873190252637,-0.0249850691866063,66.9031851365285
00:00:56.5397,69.6322523922254,-1.74081290840096,-5.36814141946301,-0.0252265284267797,66.8978976023138
00:00:56.5457,69.6322575663008,-1.83583968581207,-5.66117524628473,-0.0254480482714875,66.8925615296397
00:00:56.5516,69.6322629959875,-1.91802243355894,-5.9146019544832,-0.0256395684094093,66.887182110989
00:00:56.5576,69.6322686402453,-1.98445325672754,-6.11945447595506,-0.0257942589279,66.881766324572
00:00:56.5657,69.6322765903902,-2.04710682430807,-6.31265904531831,-0.0259398379011045,66.874335020819
00:00:56.5739,69.6322847248216,-2.07787172788888,-6.40752860041601,-0.026010757285618,66.8668726452226
00:00:56.5820,69.6322929253931,-2.07967005975982,-6.41307399761129,-0.0260138275897229,66.8593993271045
00:00:56.5901,69.6323010887813,-2.05780102820127,-6.34563639978302,-0.0259614442905744,66.8519326767508
00:00:56.5983,69.6323091350605,-2.01901986127642,-6.2260468931155,-0.0258694265402939,66.8444863200782
00:00:56.6064,69.6323170116834,-1.97056815756111,-6.07663638141839,-0.0257547400532202,66.8370692175223
00:00:56.6146,69.6323246937553,-1.91932566264606,-5.91861992128791,-0.0256335052695484,66.8296856157554
00:00:56.6227,69.6323321813789,-1.87116162632096,-5.77009650409295,-0.0255194752664619,66.8223354998341
00:00:56.6308,69.632339494911,-1.83051557726391,-5.6447562923723,-0.0254230531929647,66.8150154016895
00:00:56.6390,69.6323466690161,-1.80020649694426,-5.55129217039834,-0.0253508458718488,66.8077194137143
00:00:56.6502,69.6323564260087,-1.77717204826219,-5.48026078304093,-0.0252952281430032,66.7976785696359
00:00:56.6614,69.6323661117529,-1.77428132293953,-5.47134654511937,-0.0252868157413484,66.7876505223999
00:00:56.6726,69.6323758218108,-1.78721122781147,-5.51121834104445,-0.0253154913079848,66.7776189758409
00:00:56.6839,69.6323856251586,-1.80984873715811,-5.58102544668681,-0.0253669380773424,66.7675721626764
00:00:56.6951,69.6323955574524,-1.83576659282133,-5.66094814221082,-0.0254260940604407,66.7575039951484
00:00:56.7063,69.6324056223976,-1.85947445113901,-5.73405587031636,-0.0254800843264663,66.7474138348367
00:00:56.7175,69.6324157987494,-1.87720793240917,-5.78874042535369,-0.0255200740547034,66.7373053015108
00:00:56.7316,69.6324286381705,-1.88856313951273,-5.82375627973569,-0.0255447028706564,66.7246314118899
00:00:56.7490,69.6324446027363,-1.88790482150241,-5.82172602339602,-0.0255406601027456,66.7089084378016
00:00:56.7665,69.6324605228211,-1.87677332941748,-5.78739967569314,-0.0255120296653985,66.693194600338
00:00:56.7839,69.6324763440841,-1.86285230992791,-5.74447127553664,-0.0254768408762147,66.6774991834256
00:00:56.8013,69.6324920673427,-1.85240491683503,-5.71225448900167,-0.0254498007515118,66.6618220513775
00:00:56.8188,69.6325077313815,-1.84844598919988,-5.70004616270975,-0.0254379965251228,66.6461565800258
00:00:56.8423,69.6325288407879,-1.85188736719982,-5.71065806403231,-0.0254427103882524,66.6250473669427
00:00:56.8658,69.6325500094659,-1.86001963967781,-5.73573525651021,-0.0254584586508604,66.6039308124137
00:00:56.8892,69.6325712567978,-1.8669757164992,-5.75718541591978,-0.0254714540335999,66.5828035947838
00:00:56.9127,69.6325925563765,-1.86973038490296,-5.76567970724832,-0.0254745777015889,66.5616702247651
00:00:56.9444,69.6326212282031,-1.86831920676169,-5.76132770211839,-0.0254667465226274,66.5332340364701
00:00:56.9760,69.6326498760622,-1.86558725878582,-5.7529028459739,-0.0254558085401424,66.504806987878
00:00:56.9874,69.6326602106191,-1.86492749780625,-5.75086821417767,-0.0254526287596041,66.4945468854857
00:00:56.9951,69.6326672422089,-1.86484539220256,-5.75061493713213,-0.0254513289617006,66.4875648410487
00:00:56.9989,69.6326706343945,-1.86491874567736,-5.75084109425872,-0.0254509680434782,66.4841965492714
00:00:57.0000,69.6326715882965,-1.86514579510208,-5.7515412335019,-0.0254513527647967,66.4832494754735
00:00:57.0006,69.632672151257,-1.8653524925208,-5.75217861827303,-0.0254517510538097,66.4826905819345
00:00:57.0020,69.6326734145433,-1.86673236029096,-5.75643369406553,-0.0254548025137865,66.4814369204097
00:00:57.0034,69.6326746793721,-1.86977854917575,-5.76582719629069,-0.0254617789083322,66.4801830043238
00:00:57.0048,69.6326759469588,-1.87482766473728,-5.78139711385431,-0.0254734733616256,66.478928625387
00:00:57.0062,69.63267721865,-1.88191788287399,-5.80326116952311,-0.0254899761753119,66.4776735527931
00:00:57.0080,69.632678879248,-1.89397417108841,-5.84043906659686,-0.0255181187932073,66.4760416107038
00:00:57.0112,69.6326818952321,-1.92266651487295,-5.92891747041449,-0.0255852508790546,66.4731044713753
00:00:57.0173,69.6326877258738,-1.99574351952834,-6.15426459922942,-0.0257565718494364,66.467551103621
00:00:57.0235,69.6326937996165,-2.08712522316863,-6.43605782952834,-0.0259710857080683,66.4619562400799
00:00:57.0296,69.6327001562797,-2.18815475923222,-6.74760202137414,-0.0262084157368968,66.4563130389227
00:00:57.0357,69.63270681353,-2.29099953778234,-7.06474385413222,-0.0264501089243921,66.4506184536419
00:00:57.0418,69.6327137675942,-2.3890089805311,-7.36697497219225,-0.0266804801804533,66.4448731144309
00:00:57.0480,69.6327209967391,-2.47688187471193,-7.63794805313435,-0.026887011325994,66.4390807348048
00:00:57.0541,69.6327284654972,-2.55075045524363,-7.86573609122622,-0.0270605555219244,66.4332473892687
00:00:57.0621,69.6327385762508,-2.62264300251763,-8.08743059166211,-0.0272292437745578,66.4255215965428
00:00:57.0725,69.6327518621572,-2.67175269695817,-8.23886966184275,-0.0273439047039755,66.4155446765453
00:00:57.0808,69.6327625663341,-2.67816537530454,-8.25864421092997,-0.0273580212315454,66.4075758851444
00:00:57.0890,69.6327732508025,-2.66052179662214,-8.20423661034016,-0.0273153194517161,66.3996107810989
00:00:57.0973,69.6327838317076,-2.6252933862975,-8.09560276558879,-0.0272310730847479,66.391663775461
00:00:57.1055,69.6327942530267,-2.57961455692511,-7.95474302968396,-0.0271221301655025,66.3837444988793
00:00:57.1138,69.6328044865688,-2.53037166199882,-7.80289281456724,-0.027004756659241,66.3758577996547
00:00:57.1220,69.6328145295664,-2.483511346147,-7.65838975491496,-0.0268930000903063,66.3680041567555
00:00:57.1303,69.632824400124,-2.4435872460714,-7.53527587295379,-0.026797618136062,66.3601804617466
00:00:57.1404,69.6328363556463,-2.40829463430212,-7.42644405588622,-0.0267129196795178,66.3505916040373
00:00:57.1531,69.6328511087115,-2.38733606731058,-7.36181400824967,-0.0266617456727755,66.3386543363928
00:00:57.1657,69.6328658019225,-2.38938070291521,-7.36811880226237,-0.0266649216585327,66.3267280970146
00:00:57.1784,69.6328805536777,-2.40797226806283,-7.42544925969646,-0.0267072132134096,66.3147925282993
00:00:57.1911,69.6328954392248,-2.43469036357957,-7.50783944210312,-0.0267687346436289,66.3028346844368
00:00:57.2037,69.6329104845847,-2.46147265501278,-7.59042757703712,-0.026830431521767,66.2908500812055
00:00:57.2164,69.6329256734142,-2.48233602144914,-7.65476355335725,-0.0268781511322606,66.2788415215064
00:00:57.2291,69.6329409617159,-2.49419058671145,-7.69131914267276,-0.0269045743860226,66.2668165695277
00:00:57.2469,69.6329625466399,-2.49615909368657,-7.69738905157445,-0.0269069530197997,66.2498736521613
00:00:57.2647,69.6329841021222,-2.48630429697118,-7.66699951984387,-0.0268813482525479,66.2329372424556
00:00:57.2826,69.6330055625968,-2.47244298413287,-7.62425512683394,-0.0268462496256828,66.2160186334987
00:00:57.3004,69.6330269209844,-2.46136682697881,-7.59009930421642,-0.026817735373532,66.199119049153
00:00:57.3182,69.6330482133044,-2.45664491868613,-7.57553803679623,-0.0268042640572276,66.1822322875965
00:00:57.3420,69.6330766471564,-2.45936366743992,-7.58392135121035,-0.0268076529130668,66.1596785015016
00:00:57.3659,69.6331051351136,-2.46715556180637,-7.60794868390186,-0.0268230745779228,66.1371179494432
00:00:57.3897,69.6331337003519,-2.47405699407638,-7.62923010134663,-0.0268363992356997,66.1145466270802
00:00:57.4135,69.6331623181567,-2.47684424597865,-7.63782465039509,-0.0268399777323877,66.0919687898146
00:00:57.4465,69.6332019851505,-2.47536455727444,-7.6332610844754,-0.0268322706846476,66.0606833260266
00:00:57.4795,69.6332416258373,-2.47249664044744,-7.6244166526482,-0.0268212711621637,66.0294072959219
00:00:57.4909,69.6332553243698,-2.4718255706039,-7.62234705212453,-0.0268182293871799,66.0185954248285
00:00:57.4992,69.6332652532737,-2.47173378455183,-7.62206384686784,-0.0268169619380204,66.0107579633806
00:00:57.5000,69.6332661249766,-2.47190101378131,-7.62257951565713,-0.0268172670291539,66.0100699092702
00:00:57.5008,69.6332671981542,-2.47224546873376,-7.62364169049677,-0.0268179717945332,66.009222871498
00:00:57.5025,69.6332691441016,-2.47423537335508,-7.6297779094921,-0.0268224929001596,66.0076876069961
00:00:57.5041,69.6332710925663,-2.4784895105372,-7.64289632244268,-0.026832392573375,66.0061519192174
00:00:57.5057,69.6332730454009,-2.48530662628816,-7.66391816966371,-0.0268483809505685,66.0046154879379
00:00:57.5073,69.6332750045709,-2.49463221661576,-7.69267537754003,-0.0268703291952144,66.003077973418
00:00:57.5098,69.6332779584945,-2.51282222898453,-7.7487677083193,-0.0269132359821354,66.0007699129659
00:00:57.5155,69.633285032714,-2.5714829573349,-7.9296591554981,-0.0270518955757876,65.9953099146194
00:00:57.5226,69.6332941334339,-2.66746289831969,-8.22563148340102,-0.0272791175550041,65.9884479646688
00:00:57.5298,69.6333035872968,-2.7774163459706,-8.56469376959804,-0.0275396494622109,65.9815251606059
00:00:57.5369,69.6333134223957,-2.88971872593999,-8.91099941564217,-0.027805874971526,65.9745366189536
00:00:57.5441,69.633323631368,-2.99466729007308,-9.23462814456924,-0.0280547150040673,65.9674835879897
00:00:57.5512,69.6333341770833,-3.08490379323853,-9.51288940515964,-0.0282686415861183,65.9603724705233
00:00:57.5584,69.6333450009318,-3.15555901989609,-9.73076804643961,-0.0284360340011165,65.9532133943039
00:00:57.5677,69.6333594461733,-3.21476188830656,-9.91333106900541,-0.0285759782731045,65.9437999300558
00:00:57.5771,69.6333740772988,-3.23733823694429,-9.98294922421835,-0.0286287420226746,65.9343545979484
00:00:57.5865,69.6333887417923,-3.22809466153528,-9.95444457933022,-0.0286057272400582,65.9249038163295
00:00:57.5958,69.6334033141596,-3.19497409762248,-9.8523106999299,-0.0285258287332209,65.9154693320853
00:00:57.6052,69.633417707625,-3.147433781459,-9.70571078180352,-0.0284115645109165,65.906066187877
00:00:57.6145,69.6334318776733,-3.09487268425687,-9.5436283446436,-0.0282853222036551,65.896702104322
00:00:57.6239,69.6334458190924,-3.04538342192332,-9.39101850878233,-0.0281663809522679,65.8873779904431
00:00:57.6332,69.6334595583781,-3.00494337658917,-9.266313665744,-0.0280689829504256,65.8780892589631
00:00:57.6445,69.6334758921273,-2.97310947635021,-9.1681474604773,-0.027991860121159,65.8669496951102
00:00:57.6590,69.6334967685422,-2.95960532097474,-9.12650441744111,-0.0279580341856632,65.8526356610238
00:00:57.6734,69.6335176343004,-2.97126632291488,-9.16246291106207,-0.0279841859445065,65.8383243121656
00:00:57.6879,69.6335386253038,-2.99766749641284,-9.24387550980239,-0.0280454975797792,65.8239920751899
00:00:57.7024,69.6335598050758,-3.02731779006706,-9.33530737417546,-0.0281145879495465,65.8096279198207
00:00:57.7169,69.6335811668731,-3.05106207131962,-9.40852692013574,-0.0281696208450095,65.7952330028956
00:00:57.7314,69.6336026553164,-3.06398384131687,-9.44837319797044,-0.0281988530020294,65.7808169248462
00:00:57.7501,69.6336304716201,-3.06480696979076,-9.45091089560187,-0.0281987551197041,65.7621856890067
00:00:57.7688,69.6336582480116,-3.05384984309688,-9.41712195515344,-0.028170532823866,65.7435627511964
00:00:57.7875,69.6336859191299,-3.03969608951192,-9.37347561965227,-0.0281346658797198,65.7249594676201
00:00:57.8062,69.6337134854377,-3.02938959485018,-9.34169303862843,-0.0281079762089547,65.7063757633791
00:00:57.8249,69.6337409919556,-3.02610285217231,-9.3315571879222,-0.0280980514575247,65.6878038183851
00:00:57.8528,69.6337819559911,-3.03097512464959,-9.34658091950751,-0.0281066183022187,65.6601556161225
00:00:57.8806,69.6338230010448,-3.03974645919796,-9.37362813568577,-0.0281245248088607,65.6324963403629
00:00:57.9085,69.6338641316613,-3.04521676673683,-9.39049601046865,-0.028134554641893,65.6048251873972
00:00:57.9364,69.6339052980971,-3.04535754315488,-9.39092927598278,-0.0281318424381468,65.5771508040484
00:00:57.9797,69.6339692949049,-3.04189902038647,-9.38026296248066,-0.0281188270608202,65.5341184885446
00:00:57.9937,69.6339899467198,-3.04059078097597,-9.37622833905708,-0.0281141664757718,65.5202279011562
00:00:57.9990,69.6339978327612,-3.04030242816158,-9.37533898782543,-0.0281128927475327,65.514922689197
00:00:58.0000,69.6339992116051,-3.04058668654261,-9.3762155232488,-0.0281134720177933,65.5139951570068
00:00:58.0013,69.6340011760276,-3.04132120872348,-9.37848051897286,-0.0281150869643077,65.5126738040224
00:00:58.0035,69.6340045222727,-3.04535993944623,-9.39093462885682,-0.0281245180721267,65.5104244192579
00:00:58.0059,69.6340079414932,-3.05387289276208,-9.41718583572966,-0.0281446671549127,65.5081295740788
00:00:58.0082,69.6340113728576,-3.06702881842862,-9.45775451182946,-0.0281759451192602,65.5058326319433
00:00:58.0105,69.6340148212815,-3.08443600564312,-9.51143274353207,-0.0282174151410215,65.5035327355032
00:00:58.0143,69.63402062636,-3.121219846061,-9.62486244247486,-0.0283051701763386,65.4996865408283
00:00:58.0214,69.6340315540508,-3.20715189698728,-9.88984968243836,-0.0285104369082209,65.4925519171836
00:00:58.0285,69.6340428014633,-3.30793156116519,-10.2006222799266,-0.0287513927665488,65.4853616997163
00:00:58.0357,69.6340543993387,-3.41270829537642,-10.5237205627183,-0.0290020377280159,65.4781105020581
00:00:58.0428,69.6340663464847,-3.51219370445248,-10.830502036392,-0.0292400887343912,65.470798508066
00:00:58.0499,69.6340786133635,-3.59918740695416,-11.0987629884624,-0.0294482479098993,65.4634308519162
00:00:58.0584,69.6340936783365,-3.68013420508549,-11.3483771042921,-0.0296418397555659,65.4545291173789
00:00:58.0688,69.6341124347509,-3.73997905759234,-11.532919345493,-0.0297846569542289,65.4435914448083
00:00:58.0793,69.6341313893277,-3.75812393570772,-11.5888719637035,-0.029827339653938,65.4326194810428
00:00:58.0897,69.6341503517424,-3.74125369115881,-11.5368489585324,-0.0297858923894427,65.4216464855081
00:00:58.1001,69.6341691732278,-3.7000791277085,-11.409879093712,-0.0296860241228804,65.4106984677204
00:00:58.1105,69.6341877616887,-3.64680422742104,-11.2455956174749,-0.0295570525981575,65.3997915364574
00:00:58.1210,69.6342060837939,-3.59281790878424,-11.0791183710084,-0.0294263470879193,65.3889315282565
00:00:58.1314,69.6342241569794,-3.54702891397549,-10.9379191066072,-0.0293153213221905,65.3781154025415
00:00:58.1418,69.6342420350368,-3.51498557753783,-10.8391071339368,-0.0292373168919115,65.367333759763
00:00:58.1554,69.6342650974787,-3.49657884256689,-10.7823460240405,-0.0291917853608226,65.3533578745609
00:00:58.1689,69.6342881119845,-3.50108994592235,-10.7962563005457,-0.0292013534392308,65.3393909840902
00:00:58.1825,69.6343112011656,-3.52109723888139,-10.8579519289581,-0.0292482031374832,65.3254116346472
00:00:58.1960,69.6343344361994,-3.54739410364428,-10.9390425998867,-0.0293102089293339,65.3114073621548
00:00:58.2095,69.6343578325377,-3.57169426697689,-11.0139760626658,-0.029367438900438,65.2973754504842
00:00:58.2231,69.6343813610752,-3.58846107207786,-11.0656790203739,-0.0294065602812952,65.2833209846851
00:00:58.2408,69.6344122551255,-3.59615326412635,-11.0893985590724,-0.0294234691609981,65.2649098375303
00:00:58.2632,69.6344513253519,-3.58873738130686,-11.0665293784591,-0.0294035714488843,65.2416270371256
00:00:58.2856,69.6344902845137,-3.57330378409682,-11.0189361149083,-0.0293643454972489,65.218365320541
00:00:58.3081,69.6345291063483,-3.56107974550405,-10.9812401232458,-0.0293328372353723,65.1951292986787
00:00:58.3305,69.6345678475264,-3.55754195504008,-10.9703297710144,-0.0293222604986634,65.1719090398702
00:00:58.3598,69.6346186001132,-3.56305196282606,-10.9873196667122,-0.0293328775660365,65.1414985482121
00:00:58.3892,69.6346694388157,-3.5715531819656,-11.0135335005451,-0.0293507335137068,65.1110756993166
00:00:58.4186,69.634720358334,-3.57596014913334,-11.0271219577702,-0.0293587274962159,65.0806414078915
00:00:58.4539,69.6347817136476,-3.57474842649153,-11.0233839129745,-0.029352624244472,65.0439833954743
00:00:58.4995,69.6348608321794,-3.57102406580347,-11.0118972684384,-0.0293395353241182,64.9966996365104
00:00:58.5000,69.6348615420017,-3.57111354868449,-11.0121731879699,-0.02933971512766,64.9962753903595
00:00:58.5016,69.6348644078104,-3.571938992234,-11.0147185231531,-0.029341563420628,64.9945625767169
00:00:58.5037,69.6348679856244,-3.57548270260629,-11.0256461074182,-0.0293499489141302,64.9924251461517
00:00:58.5065,69.6348728609783,-3.58585262121865,-11.0576235048844,-0.0293747778392279,64.9895167155478
00:00:58.5093,69.6348777546662,-3.60244538869997,-11.1087901782122,-0.0294146604047059,64.9866050834305
00:00:58.5121,69.6348826745334,-3.62454266816694,-11.1769310052562,-0.0294678625702942,64.9836888687937
00:00:58.5169,69.6348911570844,-3.67208873090201,-11.3235476547293,-0.0295824668062237,64.9786952806703
00:00:58.5247,69.6349053107554,-3.76742966970759,-11.6175482695011,-0.0298125055592373,64.970476854377
00:00:58.5325,69.63491984415,-3.87387411511793,-11.9457885185559,-0.0300695266915453,64.9621917421235
00:00:58.5404,69.6349347746295,-3.9789887986964,-12.2699281761423,-0.0303234475429315,64.9538368565817
00:00:58.5482,69.6349500796329,-4.07275542549214,-12.5590740277046,-0.0305499948619437,64.9454161425526
