Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:01:01.7207,69.6593534158719,-6.24359754721916,-18.3635221977034,-0.0359569165629662,61.2255916417076
00:01:01.7424,69.6594162874746,-6.25403775318498,-18.3942286858382,-0.035985539176085,61.1979799719446
00:01:01.7692,69.6594938223419,-6.25038834222898,-18.3834951242029,-0.0359781177918751,61.1639356640826
00:01:01.8015,69.6595869971329,-6.23603401013832,-18.3412765004068,-0.0359433889454472,61.1229920315341
00:01:01.8337,69.6596800106276,-6.22539368829447,-18.3099814361602,-0.0359182537199285,61.0820774979083
00:01:01.8660,69.6597729455629,-6.22433976748154,-18.3068816690633,-0.0359179606335446,61.0411757133615
00:01:01.9156,69.6599160552616,-6.22937445058539,-18.3216895605453,-0.0359348250873072,60.9781956858248
00:01:01.9652,69.6600592057828,-6.23070638486491,-18.3256070143086,-0.0359421444403793,60.9152008545759
00:01:02.0000,69.6601593174998,-6.22753625374159,-18.31628309924,-0.0359366299865414,60.8711377932603
00:01:02.0040,69.6601708684488,-6.23029921426159,-18.3244094537106,-0.0359441321327625,60.8660539113378
00:01:02.0080,69.6601824303783,-6.23902015112569,-18.3500592680167,-0.0359671339642811,60.8609678056353
00:01:02.0120,69.6601940141514,-6.25394382238161,-18.3939524187694,-0.0360062773391579,60.8558773201212
00:01:02.0160,69.6602056300818,-6.27401777816841,-18.4529934652012,-0.0360588299150752,60.8507804069886
00:01:02.0243,69.6602298040994,-6.325351332045,-18.6039745060147,-0.0361931079759748,60.8402066180536
00:01:02.0366,69.6602663016119,-6.41089558030265,-18.8555752361843,-0.0364168960510331,60.8243356303533
00:01:02.0490,69.6603032592596,-6.48975672560357,-19.087519781187,-0.036623449007061,60.8083727527807
00:01:02.0614,69.6603405968478,-6.54661694579027,-19.2547557229125,-0.0367728213387367,60.7923338590725
00:01:02.0738,69.6603781749021,-6.57468679419085,-19.3373141005613,-0.0368472409145487,60.7762466279666
00:01:02.0915,69.6604319847677,-6.57053379905624,-19.3250994089889,-0.036838221790272,60.7532284670652
00:01:02.1092,69.6604856387608,-6.53293031565411,-19.2145009283944,-0.0367419289030339,60.7302402034102
00:01:02.1269,69.6605389717955,-6.48667201717099,-19.0784471093264,-0.0366229851020478,60.7073147093866
00:01:02.1446,69.6605919883061,-6.4517574661681,-18.9757572534356,-0.036533573706634,60.6844511386503
00:01:02.1623,69.6606448088221,-6.43755250473469,-18.933977955102,-0.0364981800109147,60.6616255248042
00:01:02.1858,69.6607151605055,-6.44559987344674,-18.9576466866081,-0.0365214606053795,60.63121612508
00:01:02.2094,69.6607856545903,-6.46740385101773,-19.0217760324051,-0.0365807386176242,60.600776433754
00:01:02.2330,69.6608563412048,-6.48485278882236,-19.0730964377128,-0.0366287024222997,60.5702964191564
00:01:02.2566,69.6609271370669,-6.48900904106063,-19.0853207090019,-0.0366419418331999,60.539792657164
00:01:02.2886,69.6610231659875,-6.47900333027131,-19.0558921478568,-0.036618971428344,60.4984029107473
00:01:02.3206,69.6611190446788,-6.4654770840511,-19.0161090707385,-0.0365867591177916,60.4570395445503
00:01:02.3526,69.6612147961517,-6.45939293331667,-18.9982145097549,-0.0365740339546013,60.4156979636347
00:01:02.3931,69.6613360354069,-6.46158117888973,-19.0046505261463,-0.0365838852209341,60.3633389789617
00:01:02.4428,69.6614848465537,-6.4651011036744,-19.0150032461012,-0.0365982308272458,60.2990742819417
00:01:02.4926,69.6616336507468,-6.46276104592609,-19.008120723312,-0.0365972364750494,60.2348019763911
00:01:02.5000,69.6616557762365,-6.46179352264518,-19.0052750666035,-0.0365954621290616,60.2252439263743
00:01:02.5048,69.661670243747,-6.46552270945609,-19.0162432631062,-0.0366057788062043,60.2189949033421
00:01:02.5096,69.6616847286215,-6.47673447131022,-19.0492190332654,-0.0366357890199051,60.2127423083308
00:01:02.5145,69.6616992466474,-6.49528305620104,-19.1037736947089,-0.0366851173582672,60.2064829709586
00:01:02.5193,69.6617138120081,-6.5194814328047,-19.174945390602,-0.0367493319871324,60.2002140415995
00:01:02.5300,69.6617462116149,-6.58199552473647,-19.358810366872,-0.0369151078681283,60.1863189320444
00:01:02.5436,69.6617879315382,-6.6628523533738,-19.5966245687465,-0.0371296661671918,60.1685275191919
00:01:02.5572,69.6618300959562,-6.72711292926873,-19.7856262625551,-0.037300661254596,60.1506459997072
00:01:02.5708,69.6618725688776,-6.76301426007216,-19.891218411977,-0.0373970112900197,60.1327016530611
00:01:02.5879,69.6619260145704,-6.76741582078594,-19.9041641787822,-0.0374107796408689,60.1101532101814
00:01:02.6049,69.6619793794223,-6.73972786878612,-19.8227290258415,-0.0373398786071249,60.0876197478906
00:01:02.6220,69.662032494183,-6.69969898970589,-19.7049970285467,-0.0372363521382454,60.0651353459208
00:01:02.6391,69.662085328632,-6.66525897898303,-19.6037028793618,-0.0371475132229259,60.0427061189334
00:01:02.6562,69.6621379602181,-6.64676527843377,-19.5493096424523,-0.0371007338420895,60.0203164986913
00:01:02.6784,69.6622064211668,-6.64697259168589,-19.5499193873114,-0.0371039615555358,59.9911718260152
00:01:02.7006,69.662274953522,-6.66318237614355,-19.5975952239516,-0.0371495138506654,59.9620106320797
00:01:02.7229,69.6623436408444,-6.68044499827593,-19.648367641988,-0.0371979107262008,59.9328160394105
00:01:02.7451,69.6624124493388,-6.6886733248515,-19.6725686025044,-0.0372224562238484,59.9035948331293
00:01:02.7744,69.6625030879831,-6.68443156214159,-19.6600928298282,-0.037214896866028,59.865104011887
00:01:02.8105,69.6626145936437,-6.67077489379607,-19.6199261582237,-0.0371832400201662,59.8177162171925
00:01:02.8466,69.6627259376986,-6.66180726597389,-19.5935507822761,-0.0371639922336762,59.7703553301344
00:01:02.8826,69.6628372117291,-6.66158750979488,-19.5929044405732,-0.0371679609416611,59.7230028150703
00:01:02.9415,69.6630187192165,-6.66436566281174,-19.601075478858,-0.0371828375307611,59.6457548806168
00:01:03.0000,69.6631991248172,-6.66205350508922,-19.5942750149683,-0.0371842202335612,59.5689545639245
00:01:03.0051,69.6632151302548,-6.66596043459439,-19.6057659841012,-0.0371952938991427,59.5621411299072
00:01:03.0103,69.6632311545861,-6.67717009078411,-19.6387355611297,-0.0372258166107417,59.5553237344654
00:01:03.0155,69.6632472140766,-6.69539141958523,-19.6923277046624,-0.0372750220784141,59.5484990724682
00:01:03.0218,69.6632666042567,-6.72387076610689,-19.7760904885497,-0.0373517087102811,59.5402737772507
00:01:03.0345,69.6633064151786,-6.78957129803644,-19.969327347166,-0.0375285019885425,59.5234472593829
00:01:03.0472,69.6633465975685,-6.85278318259779,-20.1552446546994,-0.0376988030454597,59.506544426737
00:01:03.0599,69.6633870964426,-6.89983584176375,-20.2936348287169,-0.037826138253863,59.4895764077471
00:01:03.0752,69.6634360321167,-6.92635379980007,-20.3716288229414,-0.0378991630500908,59.469126465484
00:01:03.0963,69.6635035650876,-6.91745185275459,-20.3454466257488,-0.0378785671022345,59.4409175802605
00:01:03.1174,69.6635708910016,-6.87916099737841,-20.2328264628777,-0.0377794623929754,59.4127485337735
00:01:03.1385,69.6636378688975,-6.83988949964632,-20.1173220577833,-0.037677651058133,59.3846480733643
00:01:03.1596,69.6637045676969,-6.81841585464414,-20.0541642783651,-0.0376233241992598,59.3566021988952
00:01:03.1807,69.6637711616677,-6.81840185177265,-20.054123093449,-0.0376263400301499,59.3285754111189
00:01:03.2071,69.6638547293388,-6.83459824170161,-20.1017595344165,-0.0376735256594359,59.2934216701562
00:01:03.2335,69.6639384699811,-6.85081142001724,-20.1494453529919,-0.0377208328305692,59.2582289887501
00:01:03.2600,69.6640223231003,-6.85537082998238,-20.1628553823011,-0.0377369899207066,59.2230096752012
00:01:03.2934,69.6641283270821,-6.84678258148213,-20.1375958278886,-0.0377189786189781,59.1784740755614
00:01:03.3268,69.6642341927722,-6.8346588917648,-20.1019379169553,-0.0376914705171288,59.1339608597727
00:01:03.3603,69.6643399357608,-6.82872503422166,-20.0844853947696,-0.0376805613308885,59.0894668354835
00:01:03.4051,69.6644818455058,-6.82951867281884,-20.0868196259378,-0.0376894699397554,59.0297349537756
00:01:03.4617,69.6646608134469,-6.83060747151061,-20.0900219750312,-0.0377010222605954,58.9543891772857
00:01:03.5000,69.6647816201013,-6.82804974542404,-20.0824992512472,-0.0377000009752477,58.903514508213
00:01:03.5059,69.6648003985397,-6.83235783393233,-20.095170099801,-0.0377125243361298,58.8956068499965
00:01:03.5118,69.6648192005806,-6.8446218804122,-20.1312408247418,-0.0377464942762865,58.8876941470407
00:01:03.5178,69.6648380459149,-6.86411658182566,-20.1885781818402,-0.0377999670873121,58.8797723491438
00:01:03.5250,69.6648612414224,-6.89428300188258,-20.2773029467135,-0.0378824463662168,58.870039574598
00:01:03.5387,69.664904992987,-6.95461764352529,-20.4547577750744,-0.0380473731140292,58.8517418272192
00:01:03.5523,69.6649490937507,-7.00767777419309,-20.6108169829209,-0.0381928110696432,58.8333711431824
00:01:03.5660,69.6649934630951,-7.04193978025561,-20.7115875889871,-0.0382876189818251,58.814944064693
